uuid,name,description
0f859ba0-e73d-4eb0-9b0f-65edddc01300,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
b39b771d-b43b-4318-8b69-4f0944bf67ca,,v1.0,,,0,0
116c4be5-c49d-4403-99ad-a6dda43d9e08,,v1.1,,,0,1
d570fdb8-4f6c-44f4-b081-0f7b787647fa,,v1.2,,,0,2
fd144f70-7d57-4bfd-9291-3689ddb88eb9,,v1.3,,,0,3
4f88bca1-f68c-4062-a81a-9f7b7edfa059,,v1.4,,,0,4

uuid,suite,text,draw,pick,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
fb8c8690-db9d-4af9-b9db-808b09528b35,Response,Blood farts.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
d396535b-3153-4307-b31a-02c45fefd1c1,Response,Blowing some dudes in an alley.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
24f6eab2-ffb4-413f-86d9-d96277a87c6a,Response,Boris the Soviet Love Hammer.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
17c9e351-fabc-4fb6-89c8-98fdd794d9ef,Response,Bosnian chicken farmers.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
920a7657-6f5a-45a1-900e-16e62d378987,Response,Bullshit.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0390bc86-5f5b-4530-b182-96487cb7adbe,Response,Burning in hell.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
449e8c1e-30aa-40c5-8657-b49cad9cb8f8,Response,Buying the right pants to be cool.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
26742dcb-8a2d-4d3d-8fce-ac124ac2fc4f,Response,Catastrophic urethral trauma.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
c4c6dace-a547-4f3b-8d22-49e21d61cc98,Response,Cheap immigrant labor.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a559321b-fba3-4ae5-903b-b487d4b6977e,Response,Chugging a lava lamp.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
37e5cf6b-3e96-4670-bd73-a8373c8a6d66,Response,Clams.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1d7548ac-24e3-4a05-b031-8100bd6831d1,Response,Clenched butt cheeks.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
b74689fe-35e7-4117-a7ed-bb7f1c9fb724,Response,Cock.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
f01b877c-e91a-42cd-8fdc-e4c8c6adeb59,Response,Consent.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
510fe331-c2f8-4341-9d4d-61917239e3f1,Response,Converting to Islam.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a85bbd0a-b5b0-41b0-b2ad-10822bd77dd0,Response,Crabapples all over the fucking sidewalk.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
415656e3-63e4-47d4-8788-d02906393ec4,Response,Crushing Mr. Peanut's brittle body.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
0ae5d44b-6b56-45c6-b7a7-ea7cc0d429fa,Response,Crying into the pages of Sylvia Plath.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4200fe8c-5ad5-43bc-8fd8-f24ac4049c38,Response,Cumming deep and hard inside of a Cobb salad.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
05fe3c58-a4f9-46a0-ba44-1e5b2944db79,Response,Cumming deep inside my best bro.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0e199619-55b9-49a9-818b-1c9aad8e8ba6,Response,Dad's funny balls.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
53bb7606-1755-47b2-af08-9b1d3fcd6887,Response,Daddy's belt.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
064dcd04-c0b6-4e12-91b9-9b1b7e151119,Response,Death by Steven Seagal.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
21502c62-5049-4fc7-b191-05dea9c278d3,Response,Deflowering the princess.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
ef569811-7a6b-4b72-b947-d0c64ea4c6d7,Response,Demonic possession.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
c30893a2-6127-471c-aff4-836937fb2321,Response,"Dining with cardboard cutouts of the cast of ""Friends.""",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
30fd425c-8ba9-4c4e-becf-0f90af2344cd,Response,Dining with cardboard cutouts of the cast of Friends.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
0641f924-f273-433b-bd72-300f62608030,Response,Disco fever.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
3fa19085-9b22-4f7c-80d8-1ea15394a157,Response,Dorito breath.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
a333a992-eb23-4ba5-a3d5-21bbd230a3ef,Response,Double penetration.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
2ac13adc-beed-49ea-a4e0-1e4f7c94c60a,Response,Drinking my bro's pee-pee right out of his peen.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
ebbd0a2b-8671-4ed4-88e8-0ae576ff3bb8,Response,Drinking ten 5-hour ENERGYs® to get fifty continuous hours of energy.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
8395a2fa-5cd3-4ba0-b4cd-d5d9b5e3764f,Response,Dying alone and in pain.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
42273916-4084-44a3-86ae-7d69f4d6c146,Response,Eating an albino.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
33a743c6-0f8d-48c2-93e8-ecef9b6cef92,Response,Eating Tom Selleck’s mustache to gain his powers.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
b072068e-0742-486f-abcc-cfa8c3bd9e69,Response,Emotional baggage.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
57ce77a1-d150-4263-b9d6-199c689c7da0,Response,Enormous Scandinavian women.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
7c40ea9a-9385-4cbb-bcbe-c042d85741d1,Response,Exchanging sex for career advancement.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
653a2b97-7977-4b0b-9617-39041089da7f,Response,Existing.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
fbfb4d4c-d1b3-4d38-b37d-8af87520dcc3,Response,Fabricating statistics.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
081d12cc-bc69-46da-b1e2-3ef6f246831d,Response,Fetal alcohol syndrome.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
89400ec9-5f65-4cb7-9644-c69016457c3a,Response,Filling every orifice with butterscotch pudding.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1ce6f892-4db7-435c-b111-a4caa26d8ae6,Response,Filling my son with spaghetti.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
b52014cd-ed0d-4ee2-832e-e14e988b34f6,Response,Finding Waldo.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
cfbc0d60-77de-4cea-bda7-20effc08e62c,Response,Fisting.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
321190b0-09cb-4784-81b2-7d02b0bf0a9d,Response,Flying robots that kill people.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
014f4562-d97f-43d0-a29a-146246143567,Response,Four hours of truly goofy sex with the Blue Man Group.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,,
d88a92fd-de6d-4e3f-b05b-1ccdbb018813,Response,Fuck Mountain.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
d377e7b3-b1e0-414b-b835-2cb3e17a0ea1,Response,Gandalf.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
afab8dd2-559d-481a-8b51-5ea34894755b,Response,Gargling jizz.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
27042aa9-840e-49d5-9c4e-1dada8a1d220,Response,Gay aliens.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
113116dc-4498-4c63-95f4-d1bd6fc12064,Response,Generational wealth.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
cef49e70-6593-4eee-82e6-e9309277dc8c,Response,Genetically engineered super-soldiers.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
ff268d5e-09f1-434e-b480-27485c05b62d,Response,George Clooney's musk.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
54ac4aef-5b5e-4144-8c0d-69aad0003b63,Response,Getting abducted by Peter Pan.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
6a403a84-f25b-462e-b15a-b0d8ccef6658,Response,Getting hilariously gang-banged by the Blue Man Group.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
0e77dfeb-f324-4af6-aad2-8d2dbd4ee7d3,Response,Getting older and uglier.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
38daf0a7-5141-43f9-8805-b4fcfbc98ad0,Response,Getting your dick stuck in a Chinese finger trap with another dick.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
d1266d19-68da-4813-9122-088e98f7c8ac,Response,Gladiatorial combat.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
37ad4482-1d4a-474f-8e43-0a909eef31f6,Response,Going around punching people.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
d08b2a5c-39d0-48f9-97b6-2a6c077a30ff,Response,"Going night-night. ",0,0,,,,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
fb317939-2a47-4c4e-8d24-5cc3c8cd4666,Response,Gout.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
35f1c126-4b30-473e-984f-67fd2f12b94e,Response,Grandma shakin’ her ass.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0fe77d78-4b36-486a-8870-0b9c98108018,Response,Grandpa's ashes.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
dcec8435-bf0d-41de-8364-85909b1767d0,Response,"Graphic violence, adult language, and some sexual content.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
8f6f20f9-c1b0-465b-9b6e-f8a340bfb093,Response,Having $57 in the bank.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
74efb90f-7f97-47e2-a653-35aa3893372c,Response,Having a penis.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
3f5183dc-12c8-40f7-9f2f-ce01a798a3b0,Response,Having sex on top of a pizza.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
456efdd1-ce8f-4eb2-9f18-8200dc3332e3,Response,Having shotguns for legs.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
8440ac6b-82f3-4cbe-9b08-484b89701411,Response,Hillary Clinton.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
6fa62126-45d3-4d11-a382-a387b26e826d,Response,Hipsters.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
1d9cb485-1174-4a2a-ae8d-f8285a5c7cda,Response,Historical revisionism.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,,,
1a4e9fad-1e4c-40d9-8527-c461a3adf896,Response,Hot brown piss.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a55be500-5733-4a40-8c8b-d15bff78bfaf,Response,Hot doooooooogs.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1d579c8f-deec-4502-ac91-98f5f9c5bd66,Response,How awesome it is to be white.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
91d1f436-6de7-4102-9486-431ebbda76b1,Response,How wet my pussy is.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
5b85a975-d448-4ea9-9ea0-574026d62a1b,Response,Huge tits and a can-do attitude.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
a510f35e-3565-4b91-8c0d-c388c49289ab,Response,Indescribable loneliness.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1318ffce-75e1-46ec-bd0b-96748d456c12,Response,Insatiable bloodlust.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
d78b9765-120e-4c93-9e30-3ee16944a9bf,Response,Intimacy problems.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1a5deb60-7e96-4cde-b590-23df87c49d82,Response,Jafar.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
0808334f-3211-4433-9e8b-81c4a1bee96a,Response,Jeff Goldblum.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
6abb41d8-6c13-4721-8700-07600eabd826,Response,Jesus.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
e770096d-f3b2-4e19-af66-5e5a448fe77d,Response,Jumping out at people.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
62a68982-7836-497b-a16a-facec96512eb,Response,Just the tip.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
1da3491d-2c71-45be-a6c5-4faf18c98fa1,Response,Kim Jong-un.,0,0,,,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
5ad69d10-e5d7-473f-ab97-111dabf60f44,Response,Letting everyone down.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
cf4c76fa-b862-4bfe-a158-ae7e703804ce,Response,Leveling up.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,,
6f1f1efb-74b4-477f-9513-a80ff66440fd,Response,Licking French’s Brown Mustard out of a llama’s asshole.,0,0,,,,,4f88bca1-f68c-4062-a81a-9f7b7edfa059
4d5fa99b-0dfd-4d9c-b0a7-fcf8f6d35853,Response,Literally eating shit.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
06b97ff7-695c-4fd4-b352-2abf479a184c,Response,Living in a trash can.,0,0,,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,4f88bca1-f68c-4062-a81a-9f7b7edfa059
db99e36d-bb19-443a-b2aa-60f072ce81b1,Response,Living in a trashcan.,0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,,,,
1980c186-aa33-422e-9fc6-b0b07cf7e05e,Response,"Loki, the trickster god.",0,0,b39b771d-b43b-4318-8b69-4f0944bf67ca,116c4be5-c49d-4403-99ad-a6dda43d9e08,d570fdb8-4f6c-44f4-b081-0f7b787647fa,fd144f70-7d57-4bfd-9291-3689ddb88eb9,
