uuid,name,description
3b92d64a-3918-4faf-ba06-18eb93967f7e,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
c824e64c-3de2-4eff-88b9-cb5b2d3836a8,,v1.0,,,0,0
6421877b-beb8-449f-8df0-2fa645d4fa42,,v1.1,,,0,1
5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,,v1.2,,,0,2
4c6f575c-4eb5-42f4-9499-936437f3196e,,v1.3,,,0,3

uuid,suite,text,draw,pick,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9dd12564-c885-4541-9b07-12804c4f498b,Response,Getting high with mom.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a8f83d01-ce76-455c-ab25-1d8d5914aeda,Response,Getting killed and dragged up a tree by a leopard.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a6d7cb45-6b67-4467-bd44-220985c44a9c,Response,Getting laid like all the time.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,,4c6f575c-4eb5-42f4-9499-936437f3196e
cdbf2e14-e2a8-407c-a261-cd47552849cc,Response,Getting naked too soon.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
941094bf-bb65-45b7-a2a6-305a822ba7fc,Response,Getting pegged.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9ec54138-949f-4cd1-aee9-47f33136bb8c,Response,Getting the Dorito crumbs out of my pubes.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
6a799c5e-641a-4e76-b8d8-a5a2f3ebb8c4,Response,Getting this party started!,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
5dd1790b-8c58-4ac0-8d9f-bed6cf43095b,Response,Getting trapped in a conversation about Ayn Rand.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0e967ec1-4fc1-4dcd-91c9-0ef1cddae083,Response,Going around pulling people’s tampons out.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
dc23928c-1371-4306-9d70-c1cc6260f30e,Response,Going to bed at a reasonable hour.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8be6e173-8fe4-47b2-8d96-b933c006adae,Response,"Gregor, my largest son.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
01980671-20be-476b-befb-95ec92c47099,Response,Grunting for ten minutes and then peeing sand.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
5bdfabcf-e732-47e8-8b55-5d6712708064,Response,Guns.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
37a70e62-97a5-4fde-803b-b1f807bfb58c,Response,Happy daddies with happy sandals.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2a3c3679-5d3e-4d70-9e6f-864b0c156dda,Response,Hating Jews.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c090c84c-79fb-457e-87ad-a795cb590d95,Response,Having a vagina.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
6979fdd3-62e0-4005-9e1d-e8b7a921aeb1,Response,Having an awesome time drinking and driving.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
e82d0db0-83ca-4ddd-aa1b-6ec1842740ee,Response,Having sex with a beautiful person.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9a59dc9f-8922-4d36-a574-e98d47ea01dc,Response,Having sex with a man and then eating his head.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
61001dfb-dade-42b2-ae72-8fa9b0e19508,Response,Having sex with your mom.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
cd4f275c-c630-492e-9c32-35e6076f55cc,Response,Holding the proper political beliefs of my time to attract a mate.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
d3720a4b-ea45-40b5-b2cc-335cb7f440c5,Response,Homework.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
6788a623-f1ac-47e8-91c4-9b936f5f2690,Response,Hot lettuce.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
fc362de1-194c-4d31-9af2-a676a58e7d27,Response,How good lead paint taste.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
73b64a76-ca27-4137-b1b0-1c6849c8b48a,Response,How great my ass looks in these jeans.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
417b290b-351c-402f-9e16-87540a799d28,Response,How sad it will be when Morgan Freeman dies.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
93e745a9-39bc-4e23-b937-a88d220ef419,Response,How strange it is to be anything at all.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4ff5f194-33f7-444b-be3a-b29f6436d44c,Response,Huge big balls full of jizz.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7e18a89c-b0d5-4e44-aec8-479632066cd1,Response,Informing you that I am a registered sex offender.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7a28c45c-2597-481a-b676-e6dee74b218a,Response,ISIS.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
d4e69f46-ab14-464d-8bbe-e847cb975e53,Response,It being too late to stop having sex with a horse.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
aea99f57-23eb-42e5-8e28-37b9a33e5f84,Response,"Jason, the teen mayor.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
6293ac3b-cd6c-4303-87eb-2de181221baf,Response,Jazz.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
97e6d796-955d-4938-afb1-340357c202ce,Response,Jeff Bezos.,0,0,,,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
76f3f31a-3254-4fe3-a0c0-925a0aafb2cc,Response,Just now finding out about the Armenian Genocide.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f84b5958-8697-4066-bda6-7ebe427c9dba,Response,Late-stage dementia.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c89a0542-0d95-4924-b0d4-1cfb976999f2,Response,Libertarians.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
41d3ced6-d0f3-4e6d-b72f-4ff2852464fe,Response,"Loud, scary thunder.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
dc3b81d1-2ed3-4713-b956-083d73a0c9df,Response,Making out and stuff.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
8f486cd0-4f5c-4ce0-a18a-96381eaf830f,Response,Math.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
14220454-11b6-4e97-b219-96150e88c653,Response,"Meatloaf, the food.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a1325a71-c246-4008-87c6-54857cb91d1a,Response,"Meatloaf, the man.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7806e202-6727-4535-bfd5-9f52fe36a080,Response,Melanin.,0,0,,,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
b31c3ce8-28c3-49e5-88f5-9001b47e5fb5,Response,Menopause.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8fe686db-0765-446d-99d4-bf9eaa3e03f6,Response,Mental illness.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
57d16afb-acec-41be-9f0f-2f3ca7857b8e,Response,Microaggressions.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4ada2750-83b0-4f84-851c-220dda766ca4,Response,Misogyny.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
d60c6e05-0da3-4aa4-a35a-25d9a4017e38,Response,Mixing M&Ms and Skittles like some kind of psychopath.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0d42993c-938e-4918-ab54-d821e6e434b1,Response,Mommy and daddy fighting all the time.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9de89bbf-a27e-4878-9850-851c2895f852,Response,Moon people.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
87f97b44-ff8f-4d61-9aed-a273c1805217,Response,Munchin’ puss.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7c35e5e7-9a1e-4802-a2e2-6126cb1e8866,Response,My brother’s hot friends.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4dccdaa9-19eb-4e27-ae0f-2dd6bdf9d0f8,Response,My dog dying.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c555e296-95c2-4671-8a15-20d249c7175c,Response,My huge penis and substantial fortune.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
16a5a840-cf6f-4fea-9e06-1147d5bb9492,Response,Objectifying women.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9f37117c-3408-4d86-ab6c-bd9d7beb1838,Response,One of them big-city Jew lawyers.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a344f919-4f78-4487-a151-dd0d2c71d1be,Response,One of those “blow jobs” I’ve been hearing so much about.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
20d22a15-e033-4356-ae21-749e3c1b275a,Response,Onions.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7da1c22a-fac7-4042-9dbc-94fff1520c9a,Response,Opening your mouth to talk and a big penis flops out.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
3881170f-6c4b-4f00-8884-8205a3ebccd2,Response,Our baby.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2ca8fd01-9f3b-433d-aec6-721c974a4ad5,Response,Out-of-control teenage blowjob parties.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f39941d4-2dec-401c-93cc-75d01cbf1b83,Response,Overthrowing the democratically-elected government of Chile.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a41e3e3d-6866-4df2-990c-b88ff26d0d0a,Response,Participating.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4afbd1cd-5a33-462b-b4fe-388818898e5b,Response,Period poops.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2d7f5205-40bb-4e10-b513-d23222a52401,Response,Picking up a glass of water and taking a sip and being the president.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,,
05701c94-c826-45bc-bef4-91b91e32a810,Response,Playing my asshole like a trumpet.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8041f41e-4f82-45e3-87cb-4e331f28d77b,Response,Plowing that ass like a New England corn farmer.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8a49ecb1-e57d-4691-838f-abd9f92bd645,Response,Political correctness.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9e1c2681-3786-4600-81d6-4b8d711e9785,Response,Pooping in a leotard and hoping no one notices.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f1ff59e0-9835-42c6-926a-187f82cbce60,Response,Pooping in the potty.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
28c4db5f-c19a-4d90-83a2-689ebe33ca60,Response,Prematurely ejaculating like a total loser.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
241ba844-3ae6-4378-b124-4ec4776efeee,Response,Pretending to be one of the guys but actually being the spider god.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
a48bf754-9b54-4e69-99d5-e2bace6d4542,Response,Putting more black people in jail.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
61f3f9a1-6ef3-4a36-a10f-860bd276ec3e,Response,Quacking like a duck in lieu of a cogent argument.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0298616e-c53d-4fd6-b145-1d0d0aef1b55,Response,Quinoa.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
43265a5f-277b-45c7-9424-719b74e56132,Response,Raising three kids on minimum wage.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
39510418-c350-43ea-a86e-3b2f09ac7ef8,Response,Reaching an age where barbecue chips are better than sex.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4fa3984c-e31c-47b1-b840-0db8fbce60bf,Response,Regurgitating a half-digested sparrow.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
b37efbec-3caf-4d3a-875c-5f089777bd64,Response,Restoring Germany to its former glory.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8ca208f5-0ae3-425e-949e-ce72dd870dac,Response,Rock-hard tits and a huge vagina.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f17459da-5eef-41fd-a4e1-0cf6b5826b37,Response,Rolling so hard.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
acf44c20-a438-44ab-9755-f153e7e120c1,Response,Rubbing my bush all over your bald head.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9596919b-3eb6-47e7-a779-cf4c4052d740,Response,Salsa Night at Dave’s Cantina.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
09a01851-1a90-4681-b4e6-9bb86c062f66,Response,"Scissoring, if that’s a thing.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7bdc7291-0297-431e-9f2f-756b69fa66d0,Response,Seizing control of the means of production.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
3f411aa8-8d91-4cc6-84d9-73b3bb09eec9,Response,Self-identifying as a DJ.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
ce1b471e-9f9b-4425-8da7-67940d70aa4d,Response,Shitting on my tits.,0,0,,,,4c6f575c-4eb5-42f4-9499-936437f3196e
bc6bd4dd-6ef3-4832-8cec-ed9e05617680,Response,Showering praise upon the Sultan’s hideous daughters.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
