uuid,name,description
6b6fdd91-30ce-4e3a-a92b-2082bc016ca4,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
69910414-0cbf-4187-b618-e6da35ee5779,,v1.0,,,0,0
f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,,v1.1,,,0,1
e1de0cb6-0496-43f9-a743-87aeb66ce19e,,v1.2,,,0,2
cf43f198-49f8-4211-a829-ea6ad993e61f,,v1.3,,,0,3

uuid,suite,text,draw,pick,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7d396a31-5d25-4546-90c3-773017384d7d,Response,Getting laid like all the time.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,,cf43f198-49f8-4211-a829-ea6ad993e61f
56129b08-4bfa-41d4-840c-50f5ada0df83,Response,Getting naked too soon.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
ada0f602-d25c-41f0-aeeb-f8c4a1e2240e,Response,Getting pegged.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
77fcc15a-4696-4966-8051-0ff19d34d1e9,Response,Getting the Dorito crumbs out of my pubes.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
dcd3c16f-741d-42ff-8d9b-34cc66d78074,Response,Getting this party started!,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
d3b246c8-dada-431a-9768-ea0b3704edfc,Response,Getting trapped in a conversation about Ayn Rand.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4c5fb1de-4f8b-43c5-80bb-4133d47d2ec6,Response,Going around pulling people’s tampons out.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
cd81d1f1-55fe-40f1-8828-2b99ccdd6bb8,Response,Going to bed at a reasonable hour.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9ffd25ec-d00f-47f1-8b99-1226925beef7,Response,"Gregor, my largest son.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4812969a-056d-4971-9e40-c0de8e0a6e3b,Response,Grunting for ten minutes and then peeing sand.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
8f96c31c-9b7b-4304-ac4c-757a50092570,Response,Guns.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
5fef1bd7-17f5-4afd-b572-cd50812a98cf,Response,Happy daddies with happy sandals.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7f95a3cc-1c42-4b9c-9699-b18558c7a67b,Response,Hating Jews.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
465593c6-b692-4c50-ab47-25ddd3ef42f3,Response,Having a vagina.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
1d0fd95d-6cce-4658-a2cf-7c5082bffb49,Response,Having an awesome time drinking and driving.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
d802b7d9-14d7-437d-a346-67f797436a64,Response,Having sex with a beautiful person.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9e60ebf6-1099-44e5-9a2f-1e0df8b9e540,Response,Having sex with a man and then eating his head.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
aa58ce57-77cb-4842-b450-23917f498e5d,Response,Having sex with your mom.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
fd551e18-1714-483a-b30a-8323e713e963,Response,Holding the proper political beliefs of my time to attract a mate.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6a746251-88a5-42ca-8d25-09087b97982a,Response,Homework.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6f4664df-3bdc-4159-9cac-1c2ec27ef3d4,Response,Hot lettuce.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
c7fba4cf-b436-4f56-b2db-a24331ccd2aa,Response,How good lead paint taste.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
ebf1d245-4b66-4160-8984-108156b316d8,Response,How great my ass looks in these jeans.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
64074140-187c-4988-ac39-54ef53048018,Response,How sad it will be when Morgan Freeman dies.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
42871572-b8b4-49f3-b284-9c783b8241b1,Response,How strange it is to be anything at all.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
40576922-9ce1-4b1a-9310-54320344259e,Response,Huge big balls full of jizz.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
d6add908-27d2-4591-8787-1fe2d8992506,Response,Informing you that I am a registered sex offender.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
db142d5a-e653-46d9-be9d-849e0884614d,Response,ISIS.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9962184c-d711-4ec0-9619-543611d18422,Response,It being too late to stop having sex with a horse.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e29b89da-9220-401b-8aa4-755cb03d927f,Response,"Jason, the teen mayor.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
ac479469-041b-4d69-87d6-d64720f668ab,Response,Jazz.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
203ad056-255f-4db7-9faf-4eca6cd87ce1,Response,Jeff Bezos.,0,0,,,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
c6dc3e3a-b344-424b-aac7-1aa72abe84f4,Response,Just now finding out about the Armenian Genocide.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
67894719-71ac-4e7d-a35d-853b953723e4,Response,Late-stage dementia.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e0c9d44c-653f-4e3b-b127-9c4ac1c363a7,Response,Libertarians.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
1eef8ec2-8e96-4ac5-8887-28317ae204c8,Response,"Loud, scary thunder.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6c1325af-6941-4ebd-9122-378018ac5c8f,Response,Making out and stuff.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
216d32c9-5d17-49ed-8526-e99da374f815,Response,Math.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
de103830-cd7d-4ae3-912d-93eec667d44b,Response,"Meatloaf, the food.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
905bdd02-1214-496f-8968-b6a7942772cf,Response,"Meatloaf, the man.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
740eee7e-a63c-4cd9-ae51-c0021d262a0e,Response,Melanin.,0,0,,,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
692bb96e-71fc-48a8-a302-3c6ed5cca3a6,Response,Menopause.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
0fbc33ba-8bb1-48fe-895d-a50a171f0f93,Response,Mental illness.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7a2f4541-6373-4e2b-a4a6-bb4348cd53a4,Response,Microaggressions.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
642434bb-5a2f-4172-975d-41b46658d953,Response,Misogyny.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
2790b90a-aee0-4ea5-b4e7-abd69613c1e6,Response,Mixing M&Ms and Skittles like some kind of psychopath.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e6944a72-82c7-469b-a1fa-a360f54a51b1,Response,Mommy and daddy fighting all the time.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
780950a9-52ba-4ffa-a4f1-6d1bc90ba9e5,Response,Moon people.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e94541e7-552c-4108-9297-ab04947f2755,Response,Munchin’ puss.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
23f57816-ba8a-421b-adae-c8a73e890d62,Response,My brother’s hot friends.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4fcb4c77-5fa0-4c3f-9315-b841f344ec69,Response,My dog dying.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
123ee0fe-a79d-4e13-84c8-c7ffd2675080,Response,My huge penis and substantial fortune.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e760babc-2fc9-4e79-a28f-f589aad6715c,Response,Objectifying women.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
3992aad5-55be-4569-9aaf-0de5c4d1046a,Response,One of them big-city Jew lawyers.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e01ea677-4ec9-4e47-916f-7e3bd7978f34,Response,One of those “blow jobs” I’ve been hearing so much about.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6137d7b4-2b0a-4a58-98a2-ad3f1dac4806,Response,Onions.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
525753fd-3689-49f7-9424-e218afc24f92,Response,Opening your mouth to talk and a big penis flops out.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
cbab3b35-2e8e-4aaa-b7a2-b4031309bfe2,Response,Our baby.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
a98148be-3cb6-4047-b0d6-3ac2cf4af2e3,Response,Out-of-control teenage blowjob parties.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
a9c72ee6-f01d-497e-9fb9-1a3a3d502eca,Response,Overthrowing the democratically-elected government of Chile.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
e78033bc-9ef3-4de2-a69d-81bd71bbdd0e,Response,Participating.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
bb735f72-9e49-45d6-b742-31df933f669c,Response,Period poops.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
3f827a67-0db3-4302-ab35-2a2f467f59d8,Response,Picking up a glass of water and taking a sip and being the president.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,,
b76bd9e8-2d8c-4ce3-ae45-48d1a54546cb,Response,Playing my asshole like a trumpet.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
36a2b0d2-16f1-4783-8211-dfd9f607ed96,Response,Plowing that ass like a New England corn farmer.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
fe303a0d-8cf0-4a90-a21e-9811d642b837,Response,Political correctness.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
a2772658-1df6-4d6a-9eb8-ec8ed4da41f3,Response,Pooping in a leotard and hoping no one notices.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
bf11e1af-7160-4c76-b981-867dc88394a3,Response,Pooping in the potty.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
905ecf96-4735-4320-b1cc-39f0284288f9,Response,Prematurely ejaculating like a total loser.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
f170ed05-c1a1-4da5-9551-5f643883a907,Response,Pretending to be one of the guys but actually being the spider god.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9bd9a71b-7f90-4e98-9278-44d488b10e82,Response,Putting more black people in jail.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
8f190ec0-f95f-4c1a-9c4e-b2b59f11de2a,Response,Quacking like a duck in lieu of a cogent argument.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
2e3413ac-7122-4124-a9c5-13b6b34b469c,Response,Quinoa.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
f7291038-16d2-4e91-9f6a-eef69903f1c9,Response,Raising three kids on minimum wage.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
033d2514-9541-4243-a604-78ee23660318,Response,Reaching an age where barbecue chips are better than sex.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7a9ac258-78bf-4ed6-965b-047ff0e194b9,Response,Regurgitating a half-digested sparrow.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
a57539c5-6093-40ec-9963-ea8b222c8171,Response,Restoring Germany to its former glory.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9d3ff742-a491-4161-afd5-133e7e4840f2,Response,Rock-hard tits and a huge vagina.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
29a0a3d2-3509-4bea-9f1c-55b94009205f,Response,Rolling so hard.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
3811ff93-7e24-465b-a4da-6ec591ab5211,Response,Rubbing my bush all over your bald head.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
c248c827-943a-442a-b239-76a4099b6da7,Response,Salsa Night at Dave’s Cantina.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
855a343e-d4eb-45ce-acf5-a70eb7e01b45,Response,"Scissoring, if that’s a thing.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
353b4892-7408-4797-bd9d-648a876cc977,Response,Seizing control of the means of production.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
b122337c-9453-4a71-a69e-cbc9d83f10db,Response,Self-identifying as a DJ.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
0851dd90-caed-4a2e-986a-782e44239718,Response,Shitting on my tits.,0,0,,,,cf43f198-49f8-4211-a829-ea6ad993e61f
a63a94c8-8b6c-426c-8749-ffddf6763a92,Response,Showering praise upon the Sultan’s hideous daughters.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
b74c6b01-9aa6-4c57-b659-d07c99b5826f,Response,Showing all the boys my pussy.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9e0e025f-23f9-4491-b46f-dcd9210c629f,Response,Slamming a dunk.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
f68c1989-d158-4ab8-944d-f72cc2488b6b,Response,Smashing my balls at the moment of climax.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
36a2aaae-4301-4882-8f30-36c591a1c96b,Response,Some of that good dick.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
