uuid,name,description
89aff2d9-be45-4d03-8d01-f884644261e9,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
015a22ce-c732-45a3-9d8b-401e2e821e94,,v1.0,,,0,0
df0f9bd1-b8bd-42ab-ba0c-b366107f976f,,v1.1,,,0,1
8492980b-94bb-4ded-8018-f6340cbc7043,,v1.2,,,0,2
a8a9be8c-e66a-42f5-84f6-1d233575d8d1,,v1.3,,,0,3

uuid,suite,text,draw,pick,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
6e23a942-cae1-429f-a354-5507c1a1b543,Response,Getting laid like all the time.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d1b6205b-0b3c-4a77-b334-2302f8123172,Response,Getting naked too soon.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
ccd9d3fd-d739-4ea2-98fc-7b6f7ac75665,Response,Getting pegged.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5be1ad79-830d-4839-a294-00594ec30a74,Response,Getting the Dorito crumbs out of my pubes.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
81ea0661-a9e3-49c1-938b-9006be21e26e,Response,Getting this party started!,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
1eb5ce06-4e07-4606-af73-4914b1f7ad51,Response,Getting trapped in a conversation about Ayn Rand.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
e28bee5d-4541-428f-8bcd-21b28f851055,Response,Going around pulling people’s tampons out.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
df4e3a20-8a5b-4ae6-8bd5-e1bae92cd5d1,Response,Going to bed at a reasonable hour.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
e87086b8-5441-4c87-9d77-99fa52ae870c,Response,"Gregor, my largest son.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
ac9787a5-cbcc-42f5-8906-ba10fd2a1d4d,Response,Grunting for ten minutes and then peeing sand.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
2cb046b2-d099-4946-8f28-b1beb4af7c28,Response,Guns.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c11c1794-806d-4002-b5d5-21c8d5afe041,Response,Happy daddies with happy sandals.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4e3860a2-4867-41ff-8324-2a6e1a42d0aa,Response,Hating Jews.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b3130b73-b80f-4f63-819b-d432ed92a47d,Response,Having a vagina.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
a0c78c41-4ad0-475f-a780-177c81a0a52d,Response,Having an awesome time drinking and driving.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
0f48eb2f-e09f-4109-90b1-a1a7b7a3dc46,Response,Having sex with a beautiful person.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
f5984afc-4884-4e8f-96ea-1d9288e8b8ea,Response,Having sex with a man and then eating his head.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
622ca14b-97d7-4688-ace3-597b60375a69,Response,Having sex with your mom.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
399b55a8-9899-479d-8994-b7fa16d2e525,Response,Holding the proper political beliefs of my time to attract a mate.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c12c2285-c5a4-41cc-9b54-c999468b0253,Response,Homework.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
66ecee13-68b6-4d22-81c4-469ff1f7c754,Response,Hot lettuce.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
71626ed7-e270-4806-a840-34c424760438,Response,How good lead paint taste.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
8d11f754-dec4-475a-8794-5f23c45d8f7a,Response,How great my ass looks in these jeans.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7996de11-f6ef-4ada-a065-a718491f4111,Response,How sad it will be when Morgan Freeman dies.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
72af1cbe-539d-40dc-8aa2-a61e00225b2a,Response,How strange it is to be anything at all.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b89dc6cb-f240-429b-a60b-669e780d5ce8,Response,Huge big balls full of jizz.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
280ff873-482b-49a2-b519-f9d46c14dc1e,Response,Informing you that I am a registered sex offender.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
6ab20ee3-fa62-4f7e-939f-410388f6724d,Response,ISIS.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
18f78d59-3558-4bff-937c-f6c1a0f5f17d,Response,It being too late to stop having sex with a horse.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
e88a97fd-b6c0-4181-be25-67e23b5507d2,Response,"Jason, the teen mayor.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
2cbf58e2-e5a0-43f7-8deb-7d91679fa569,Response,Jazz.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
3f41e63f-1c67-48ad-95ae-c6340b18125f,Response,Jeff Bezos.,0,0,,,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
dd94d315-80a5-4c06-9d3a-bf3217f73013,Response,Just now finding out about the Armenian Genocide.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7663f8dc-27eb-4241-a353-669267161ec0,Response,Late-stage dementia.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cf7b3e14-ad36-4150-8c69-7b3ab616a3d1,Response,Libertarians.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
3259905d-69b2-475f-a325-330c079bfa45,Response,"Loud, scary thunder.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4592ab23-59ea-41da-9f18-5a739e4952a1,Response,Making out and stuff.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
7e4a3c89-bdb4-4514-ac19-a82285934951,Response,Math.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
37b72113-a1b3-4afc-8dce-d251fa34f10b,Response,"Meatloaf, the food.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d0f93c40-b133-4dad-957b-9df7d50f97b4,Response,"Meatloaf, the man.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7278d98d-d57e-465f-aeba-2d154d3bbf97,Response,Melanin.,0,0,,,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
926c9988-8ac1-464c-8f22-319ffda664e6,Response,Menopause.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b1b1a40f-ab00-423a-8d2c-0eed56899cd3,Response,Mental illness.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
0ccc866e-aa87-495f-981e-b7c8f39c4635,Response,Microaggressions.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
94f78051-08e2-4a4d-9174-cf733365b13c,Response,Misogyny.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
635b6817-a374-4707-9b20-035776a0b64f,Response,Mixing M&Ms and Skittles like some kind of psychopath.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cdc50e97-11f6-4472-98de-5eb60197ab8b,Response,Mommy and daddy fighting all the time.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
a8be3edd-d3d9-46cb-b77e-35f37864d617,Response,Moon people.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
1a374942-4c0c-41e9-abe6-adc8c0bde459,Response,Munchin’ puss.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5e2a709e-f28d-4153-ae0e-e5d6758c615b,Response,My brother’s hot friends.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
711220ae-6990-4041-bf41-5751fdafaad9,Response,My dog dying.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7ff26140-795f-461c-8852-54bbe79313a0,Response,My huge penis and substantial fortune.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
412d45ee-0607-4561-9f60-03a9d483496a,Response,Objectifying women.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
6d1a271e-fb98-41df-a2dc-fe4d558c8e97,Response,One of them big-city Jew lawyers.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
1dc32990-466d-4b1c-af3e-ced2ecae1332,Response,One of those “blow jobs” I’ve been hearing so much about.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
eb53b84c-489b-4b9b-8c3b-833c7df7a757,Response,Onions.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c29ea7d9-b5d5-4407-9463-66ad5bcbe395,Response,Opening your mouth to talk and a big penis flops out.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c1740d22-5f57-419f-9cbb-7c57dba0ff39,Response,Our baby.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
6bc08a04-c57d-483a-ace5-e48c1da9106d,Response,Out-of-control teenage blowjob parties.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
e3dcb940-5a9f-4476-8677-7d79e54f40f0,Response,Overthrowing the democratically-elected government of Chile.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c5d9ad9b-1abb-48b8-a1f0-7a67779ece02,Response,Participating.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b458d237-0535-4ee0-9156-e022091ca596,Response,Period poops.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4779578d-9261-4214-b752-87a976e700e2,Response,Picking up a glass of water and taking a sip and being the president.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,,
a0713fec-bb58-4876-8d13-572d568dc7d5,Response,Playing my asshole like a trumpet.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
25d35664-2585-412c-a020-865111ca91d5,Response,Plowing that ass like a New England corn farmer.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
58bf7c50-e104-4b91-bf5e-a07ea88d69f4,Response,Political correctness.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cda3f09d-f4b7-4ae3-9333-351d76270971,Response,Pooping in a leotard and hoping no one notices.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5c574098-9214-488b-8c2d-495bfe9d3265,Response,Pooping in the potty.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
8bd7339f-cebb-425e-a675-7bca1ae359e3,Response,Prematurely ejaculating like a total loser.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
61eec524-a28a-47c9-851f-4f854704b78b,Response,Pretending to be one of the guys but actually being the spider god.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
aea4f341-edb8-4217-9991-c224d3305c8e,Response,Putting more black people in jail.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c45c71a9-a11a-4485-a670-003393040345,Response,Quacking like a duck in lieu of a cogent argument.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
be91b646-5fbf-4cba-a06d-f461c4c7353d,Response,Quinoa.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
fc035ede-5cfb-4195-a3df-240f8f9ce8c7,Response,Raising three kids on minimum wage.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
bcbdb31d-b9ea-4574-ac3e-fb8bbe717159,Response,Reaching an age where barbecue chips are better than sex.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
81141a01-ea04-4ad1-b601-42551b65d45b,Response,Regurgitating a half-digested sparrow.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4d8df085-d56a-48dc-8fef-6453c78236da,Response,Restoring Germany to its former glory.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cc8e4a39-d0bc-4e5e-a07a-d5f765d94412,Response,Rock-hard tits and a huge vagina.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
3bbc85c3-a7f5-4c69-bacf-df8baedeefe6,Response,Rolling so hard.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
2d12ab77-fa95-4274-841a-17031e9175db,Response,Rubbing my bush all over your bald head.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d12de22a-1053-4c59-bf68-0f4cf7ee5f61,Response,Salsa Night at Dave’s Cantina.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d76d54f8-55a6-4853-b7ae-1900efb228c8,Response,"Scissoring, if that’s a thing.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
ed0783c0-4a2f-422b-bc6e-be4dfb7f9ee4,Response,Seizing control of the means of production.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
a29eb182-f0e0-49bf-be3f-4338c05085ac,Response,Self-identifying as a DJ.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
0f2cd556-8f52-4d82-ac5f-3ad7de606d37,Response,Shitting on my tits.,0,0,,,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7f835ed0-f060-4b70-a866-0e07b641a689,Response,Showering praise upon the Sultan’s hideous daughters.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
4801c677-d289-4a9b-afc4-fd674f791fe4,Response,Showing all the boys my pussy.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5e3eeab5-9006-4579-9faa-5e2da4938d04,Response,Slamming a dunk.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b8a2454c-7136-496e-859c-e085ac506588,Response,Smashing my balls at the moment of climax.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
3d34efdf-17af-431d-adf7-debea61bf196,Response,Some of that good dick.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
